voxel_id,subj_id,ncsnr,EVC,early,ventral,midventral,lateral,midlateral,parietal,midparietal,V1v,V1d,V2v,V2d,V3v,V3d,hV4
S2-49-9-40,2,0.8172129988670349,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
S2-49-9-41,2,1.005598545074463,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
S2-49-9-42,2,1.1073799133300781,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
S2-49-9-43,2,1.000404715538025,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
S2-49-9-44,2,0.7829538583755493,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
S2-49-9-46,2,0.7712044715881348,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
S2-49-9-47,2,0.8954557776451111,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
S2-49-9-48,2,0.6493169069290161,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
S2-49-10-30,2,0.32432442903518677,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
S2-49-10-31,2,0.48580867052078247,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
S2-49-10-32,2,0.03168461099267006,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
S2-49-10-33,2,0.11874376982450485,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
S2-49-10-34,2,0.5024819374084473,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
S2-49-10-35,2,0.4672245681285858,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
S2-49-10-36,2,0.8154333233833313,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
S2-49-10-37,2,0.8429220914840698,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
S2-49-10-38,2,0.8664340972900391,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
S2-49-10-39,2,0.9485892653465271,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
S2-49-10-40,2,1.0717729330062866,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
S2-49-10-41,2,1.0404376983642578,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
S2-49-10-42,2,0.719973623752594,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
S2-49-10-43,2,0.4113848805427551,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
S2-49-10-47,2,0.46051183342933655,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
S2-49-10-48,2,0.2439734786748886,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
S2-49-11-30,2,0.24777714908123016,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
S2-49-11-31,2,0.3159072995185852,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
S2-49-11-35,2,0.7267507910728455,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
S2-49-11-36,2,0.8967503309249878,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
S2-49-11-37,2,0.8874800205230713,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
S2-49-11-38,2,0.9735405445098877,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
S2-49-11-39,2,1.1074113845825195,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
S2-49-11-40,2,1.090147852897644,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
S2-49-11-41,2,0.6785326600074768,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
S2-49-11-47,2,0.6337565183639526,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
S2-49-11-48,2,0.5455153584480286,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
S2-49-12-29,2,0.11557420343160629,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
S2-49-12-30,2,0.11635919660329819,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
S2-49-12-31,2,0.13886351883411407,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
S2-49-12-32,2,0.15643398463726044,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
S2-49-12-35,2,0.7326819896697998,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
S2-49-12-36,2,0.9548543095588684,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
S2-49-12-37,2,1.0199533700942993,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
S2-49-12-38,2,1.1026331186294556,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
S2-49-12-39,2,1.1834814548492432,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
S2-49-12-40,2,0.6847114562988281,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
S2-49-12-42,2,0.3911362886428833,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
S2-49-12-43,2,0.5511464476585388,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
S2-49-12-44,2,0.7222957015037537,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
S2-49-12-45,2,0.6847056746482849,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
S2-49-12-46,2,0.6236217617988586,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
S2-49-12-47,2,0.638543426990509,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
S2-49-13-28,2,0.24509702622890472,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
S2-49-13-29,2,0.08473499864339828,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
S2-49-13-30,2,0.08531533926725388,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
S2-49-13-31,2,0.06329279392957687,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
S2-49-13-35,2,0.7405716180801392,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
S2-49-13-36,2,1.0901063680648804,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
S2-49-13-37,2,1.180383563041687,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
S2-49-13-38,2,1.2411261796951294,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
S2-49-13-39,2,1.1929270029067993,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
S2-49-13-43,2,0.3962077498435974,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
S2-49-13-44,2,0.46720555424690247,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
S2-49-13-45,2,0.4398361146450043,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
S2-49-13-46,2,0.498700886964798,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
S2-49-14-28,2,0.24745707213878632,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
S2-49-14-29,2,0.10399600118398666,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
S2-49-14-36,2,1.276859164237976,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
S2-49-14-37,2,1.2759259939193726,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
S2-49-14-38,2,1.0709692239761353,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
S2-49-14-39,2,0.699403703212738,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
S2-49-15-28,2,0.4114876687526703,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
S2-49-15-29,2,0.33908095955848694,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
S2-49-15-35,2,0.9136980175971985,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
S2-49-15-36,2,1.0865470170974731,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
S2-49-15-37,2,1.0138875246047974,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
S2-49-15-38,2,0.6158117651939392,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
S2-49-16-28,2,0.6175587773323059,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
S2-49-16-29,2,0.7648112773895264,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
S2-49-16-30,2,0.6046433448791504,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
S2-49-17-29,2,0.5907727479934692,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
S2-49-17-30,2,0.31045132875442505,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
S2-49-18-28,2,0.652521014213562,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
S2-49-18-29,2,0.4894161522388458,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
S2-49-18-30,2,0.13499131798744202,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
S2-49-19-28,2,0.3613118529319763,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
S2-49-19-29,2,0.2583205997943878,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
S2-49-20-28,2,0.16456972062587738,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
S2-49-20-29,2,0.14654305577278137,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
S2-49-21-29,2,0.21781519055366516,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
S2-49-21-30,2,0.3285616934299469,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
S2-49-22-29,2,0.14314569532871246,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
S2-49-22-30,2,0.541841983795166,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
S2-49-22-31,2,0.4743199050426483,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
S2-49-22-32,2,0.3852553963661194,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
S2-49-22-33,2,0.3392890393733978,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
S2-49-23-30,2,0.671064555644989,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
S2-49-23-31,2,0.651711106300354,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
S2-49-23-32,2,0.5178650617599487,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
S2-49-23-33,2,0.6052296161651611,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
S2-49-24-33,2,0.5384618043899536,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
S2-50-5-37,2,0.10102102160453796,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
S2-50-5-38,2,0.08670014142990112,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
S2-50-5-39,2,0.10982993990182877,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
S2-50-5-40,2,0.3094910681247711,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
S2-50-5-41,2,0.11251063644886017,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
S2-50-5-42,2,0.09462235867977142,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
S2-50-5-43,2,0.3104216456413269,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
S2-50-5-44,2,0.5425411462783813,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
S2-50-6-33,2,0.11246608197689056,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
S2-50-6-34,2,0.08660134673118591,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
S2-50-6-35,2,0.054534122347831726,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
S2-50-6-36,2,0.0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
S2-50-6-37,2,0.09183462709188461,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
S2-50-6-39,2,0.1688881516456604,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
S2-50-6-40,2,0.3887113928794861,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
S2-50-6-43,2,0.3122454583644867,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
S2-50-6-44,2,0.4785330593585968,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
S2-50-6-45,2,0.5682299733161926,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
S2-50-6-46,2,0.6099324226379395,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
S2-50-6-47,2,0.17268455028533936,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
S2-50-7-32,2,0.0894029289484024,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
S2-50-7-33,2,0.16827823221683502,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
S2-50-7-36,2,0.2898555099964142,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
S2-50-7-37,2,0.1315789371728897,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
S2-50-7-39,2,0.85819411277771,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
S2-50-7-40,2,0.653472363948822,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
S2-50-7-46,2,0.5351663827896118,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
S2-50-7-47,2,0.5034381151199341,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
S2-50-7-48,2,0.35937798023223877,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
S2-50-8-32,2,0.06777990609407425,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
S2-50-8-33,2,0.13205818831920624,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
S2-50-8-36,2,0.20863381028175354,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
S2-50-8-38,2,0.5922738909721375,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
S2-50-8-39,2,0.8959423899650574,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
S2-50-8-42,2,0.8696190714836121,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
S2-50-8-43,2,1.0484868288040161,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
S2-50-8-45,2,0.434463769197464,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
S2-50-8-46,2,0.9505388140678406,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
S2-50-8-47,2,0.9681723117828369,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
S2-50-8-48,2,0.6448836922645569,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
S2-50-9-31,2,0.15947748720645905,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
S2-50-9-32,2,0.09208544343709946,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
S2-50-9-33,2,0.08826499432325363,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
S2-50-9-34,2,0.6728804707527161,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
S2-50-9-38,2,0.3177485466003418,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
S2-50-9-39,2,0.4160318672657013,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
S2-50-9-42,2,1.2263884544372559,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
S2-50-9-43,2,1.1566802263259888,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
S2-50-9-45,2,0.44517871737480164,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
S2-50-9-46,2,0.7595585584640503,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
S2-50-9-47,2,0.6917683482170105,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
S2-50-9-48,2,0.5100682377815247,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
S2-50-10-30,2,0.28912416100502014,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
S2-50-10-31,2,0.27727726101875305,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
S2-50-10-32,2,0.11802936345338821,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
S2-50-10-33,2,0.1289556622505188,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
S2-50-10-34,2,0.909128725528717,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
S2-50-10-35,2,0.4822992980480194,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
S2-50-10-41,2,1.205613136291504,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
S2-50-10-42,2,1.0982269048690796,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
S2-50-10-43,2,0.6889575719833374,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
S2-50-10-47,2,0.3766215443611145,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
S2-50-10-48,2,0.5894389748573303,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
S2-50-11-30,2,0.35634806752204895,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
S2-50-11-31,2,0.23426148295402527,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
S2-50-11-32,2,0.10794145613908768,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
S2-50-11-33,2,0.4415728747844696,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
S2-50-11-34,2,0.640667736530304,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
S2-50-11-35,2,0.5189508199691772,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
S2-50-11-40,2,1.1810190677642822,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
S2-50-11-41,2,1.03562331199646,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
S2-50-11-42,2,0.324245423078537,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
S2-50-11-46,2,0.4418340027332306,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
S2-50-11-47,2,0.7057291865348816,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
S2-50-12-29,2,0.11480119079351425,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
S2-50-12-30,2,0.32602521777153015,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
S2-50-12-32,2,0.12971124053001404,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
S2-50-12-33,2,0.6865959763526917,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
S2-50-12-34,2,0.83183354139328,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
S2-50-12-35,2,0.3873033821582794,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
S2-50-12-39,2,1.1750130653381348,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
S2-50-12-40,2,1.1518094539642334,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
S2-50-12-41,2,0.37475886940956116,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
S2-50-12-45,2,0.4800645411014557,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
S2-50-12-46,2,0.6133469343185425,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
S2-50-12-47,2,0.5135356187820435,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
S2-50-13-28,2,0.1875823736190796,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
S2-50-13-29,2,0.10780546069145203,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
S2-50-13-31,2,0.12233097106218338,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
S2-50-13-32,2,0.26647570729255676,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
S2-50-13-33,2,0.8788862824440002,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
S2-50-13-34,2,0.7307709455490112,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
S2-50-13-35,2,0.2740417420864105,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
S2-50-13-39,2,1.2731859683990479,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
S2-50-13-40,2,0.695478081703186,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
S2-50-13-43,2,0.3804405629634857,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
S2-50-13-44,2,0.48467984795570374,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
S2-50-13-45,2,0.5964643359184265,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
S2-50-13-46,2,0.5546707510948181,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
S2-50-14-28,2,0.20600563287734985,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
S2-50-14-29,2,0.09648484736680984,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
S2-50-14-31,2,0.1022193655371666,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
S2-50-14-32,2,0.28378698229789734,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
S2-50-14-33,2,0.6545026898384094,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
S2-50-14-34,2,0.406996488571167,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
S2-50-14-35,2,0.1698329597711563,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
S2-50-14-38,2,1.094327449798584,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
S2-50-14-39,2,0.8796985745429993,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
S2-50-14-44,2,0.413067489862442,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0
S2-50-15-28,2,0.41507914662361145,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
S2-50-15-38,2,0.36118564009666443,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
S2-50-16-28,2,0.6630526781082153,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
S2-50-16-29,2,0.7180972695350647,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
S2-50-16-30,2,0.20095695555210114,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
S2-50-17-28,2,0.7203948497772217,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
S2-50-17-29,2,0.5431369543075562,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
S2-50-17-30,2,0.29167044162750244,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
S2-50-17-32,2,0.4719831645488739,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
S2-50-17-33,2,0.7156816124916077,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
S2-50-17-34,2,0.6952321529388428,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
S2-50-17-35,2,0.3664509356021881,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
S2-50-18-28,2,0.6261464357376099,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
S2-50-18-29,2,0.3052492141723633,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
S2-50-18-30,2,0.18043620884418488,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
S2-50-18-31,2,0.5171868205070496,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
S2-50-18-32,2,0.8138923048973083,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
S2-50-18-33,2,0.8956367373466492,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
S2-50-18-34,2,0.9061709642410278,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
S2-50-18-35,2,0.69415682554245,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
S2-50-19-28,2,0.30250585079193115,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
S2-50-19-29,2,0.2472287267446518,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
S2-50-19-30,2,0.19042189419269562,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
S2-50-19-31,2,0.639879584312439,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
S2-50-19-32,2,0.907314121723175,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
S2-50-19-33,2,0.9440574645996094,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
S2-50-19-34,2,0.9028743505477905,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
S2-50-19-35,2,0.7902393937110901,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0
S2-50-20-28,2,0.1501256674528122,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
S2-50-20-29,2,0.3597082197666168,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
S2-50-20-30,2,0.29037749767303467,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
S2-50-20-31,2,0.35591205954551697,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
S2-50-20-32,2,0.44503822922706604,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
S2-50-20-33,2,0.5069018006324768,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
S2-50-20-34,2,0.4964941143989563,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
S2-50-20-35,2,0.34700289368629456,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
S2-50-21-29,2,0.6040540337562561,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
S2-50-21-30,2,0.6323866248130798,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
S2-50-21-31,2,0.3884115219116211,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
S2-50-22-29,2,0.6662054061889648,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
S2-50-22-30,2,0.7260608077049255,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
S2-50-22-31,2,0.6251189112663269,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
S2-50-22-32,2,0.3493340015411377,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
S2-50-23-30,2,0.6788803935050964,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
S2-50-23-31,2,0.5409906506538391,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
S2-50-23-32,2,0.36558330059051514,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
S2-51-5-37,2,0.20765112340450287,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
S2-51-5-38,2,0.0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
S2-51-5-39,2,0.2211289405822754,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
S2-51-5-40,2,0.146290123462677,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
S2-51-5-41,2,0.12535881996154785,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
S2-51-5-42,2,0.09514711052179337,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
S2-51-5-43,2,0.08797992020845413,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
S2-51-5-44,2,0.16025547683238983,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
S2-51-6-33,2,0.0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
S2-51-6-34,2,0.12487475574016571,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
S2-51-6-35,2,0.11548705399036407,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
S2-51-6-36,2,0.05695122107863426,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
S2-51-6-37,2,0.13614493608474731,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
S2-51-6-38,2,0.11482863873243332,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
S2-51-6-39,2,0.12395389378070831,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
S2-51-6-40,2,0.3384230136871338,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
S2-51-6-42,2,0.14357981085777283,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
S2-51-6-43,2,0.41674500703811646,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
S2-51-6-44,2,0.5804436206817627,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
S2-51-6-45,2,0.6980120539665222,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
S2-51-6-46,2,0.4562845230102539,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0
S2-51-7-32,2,0.10484764724969864,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
S2-51-7-33,2,0.221826434135437,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
S2-51-7-34,2,0.12524299323558807,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0
